"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "y"
"11" 0.691840937593952 0.109775362769142 0.189263232285157 0.252250608056784 0.11725523462519 0.0753698113840073 0.734348614234477 0.163430065382272 0.842965508112684 0.124842216027901 0.775336370570585 0.40085780620575 0.00318775000050664 0.0851100273430347 0.0837008736561984 0.220529321813956 0.601147465407848 0.0300186150707304 0.00558114354498684 0.705351398792118 0.726693978533149 0.416229296009988 0.64485770300962 0.460617335746065 0.552960914559662 0.0468356134369969 0.314968192251399 0.493235837202519 0.1944752370473 0.462401818484068 0.818256406346336 0.841023495886475 0.788433563429862 0.644918591482565 0.992439382942393 0.133550559869036 0.504834535066038 0.120284158736467 0.152069293195382 0.308693446684629 0.846084642224014 0.0181712268386036 0.404597513144836 0.561728385509923 0.671004429226741 0.059506701072678 0.989631989272311 0.219759855885059 0.625430306885391 0.579197479179129 10.1026136872363
"12" 0.134850176749751 0.519364337436855 0.0372632383368909 0.423894450766966 0.0841712229885161 0.316905999556184 0.995837726863101 0.0725443633273244 0.6574686630629 0.946104287635535 0.129769561812282 0.145794620970264 0.762461612233892 0.613600090146065 0.120133419986814 0.763612810755149 0.45855193794705 0.0861455618869513 0.204122671624646 0.0430624408181757 0.189355391543359 0.97124395519495 0.454109863843769 0.2969942598138 0.695421423530206 0.758514789165929 0.506620448315516 0.573993288679048 0.715039602713659 0.473656303714961 0.987648908514529 0.699865138391033 0.524635883979499 0.604511812329292 0.342474333476275 0.897237582830712 0.942492957459763 0.76484300987795 0.596728949109092 0.0500699209515005 0.856400955701247 0.130465758964419 0.299942505313084 0.805196380242705 0.576205387245864 0.547526925802231 0.482626687735319 0.726198720280081 0.370366303017363 0.354854629607871 10.8933922138141
"13" 0.223914261441678 0.951169088250026 0.101744105806574 0.0735313955228776 0.53331901691854 0.685293250717223 0.260046417359263 0.593475548084825 0.676648874534294 0.659754724241793 0.685115781845525 0.272215644130483 0.254379669670016 0.11283221328631 0.998261010507122 0.323673623846844 0.18888301262632 0.733689069747925 0.549422532320023 0.391393932979554 0.382549859816208 0.6291043383535 0.751719249645248 0.652808150276542 0.743552551371977 0.541202354012057 0.759661275660619 0.30090312147513 0.232607431942597 0.988498812075704 0.732195525430143 0.51352675887756 0.587696829577908 0.66391070233658 0.372637274442241 0.681928224395961 0.894089834298939 0.769128727959469 0.962180924601853 0.861584744416177 0.372489261906594 0.518771445378661 0.470609659096226 0.989323996473104 0.652170871617272 0.999404184985906 0.108662480022758 0.697452188935131 0.787378440843895 0.261945463949814 11.6835779005441
"14" 0.504781363066286 0.582621481036767 0.739626167574897 0.288016309263185 0.0277009252458811 0.613831475377083 0.61007527122274 0.352295504882932 0.848115940345451 0.579044083831832 0.890779451699927 0.749053801642731 0.827771017327905 0.737227456178516 0.691187639255077 0.737838773755357 0.102411165833473 0.885165475541726 0.659341737627983 0.961586450692266 0.690708041423932 0.359567138366401 0.475990579230711 0.745744582731277 0.194085976341739 0.344630711479113 0.303382168291137 0.371774459490553 0.633972737239674 0.142330177593976 0.675397803308442 0.295080923475325 0.306263361824676 0.0286707165651023 0.438945559319109 0.866392137482762 0.917957237455994 0.56308429944329 0.676734494976699 0.310067149810493 0.165806872304529 0.917891391087323 0.353066558949649 0.755310359178111 0.590842643287033 0.737113458802924 0.223580658668652 0.391373881837353 0.0409279656596482 0.15145224519074 10.8556542554216
"15" 0.848352554719895 0.879297443665564 0.170786909759045 0.0902303499169648 0.706913355272263 0.7832825651858 0.76752133644186 0.838455541757867 0.129647884750739 0.209141673287377 0.666834185365587 0.261657531838864 0.641540403477848 0.169775016838685 0.0684303459711373 0.773487391648814 0.402592352824286 0.319996217032894 0.762790500186384 0.0866199284791946 0.275850967504084 0.906117801787332 0.286920716287568 0.887315349653363 0.101612935308367 0.1756090905983 0.409475835971534 0.960057080723345 0.474593754159287 0.241877238731831 0.216250103898346 0.631738412659615 0.235158586176112 0.459157781209797 0.740384361939505 0.712728567188606 0.298688967479393 0.555209702346474 0.877221852075309 0.859027049038559 0.670331821544096 0.0568122882395983 0.763939741998911 0.610330393072218 0.511577605735511 0.618922950932756 0.0895689902827144 0.296891397563741 0.639533378416672 0.822556388797238 14.1025073134145
"16" 0.730560153024271 0.588823218364269 0.382785344263539 0.132776701590046 0.162881959462538 0.210061146644875 0.711413883138448 0.0441781864501536 0.70421598944813 0.0328702046535909 0.318470522994176 0.805982726626098 0.333449444267899 0.321888317586854 0.994800959946588 0.289835864910856 0.498511510435492 0.592142500216141 0.88735777232796 0.756932220188901 0.512441325932741 0.526258197845891 0.573484128108248 0.83577379048802 0.703768091509119 0.496407377300784 0.150376699864864 0.611738931620494 0.528132151579484 0.0683023133315146 0.304628764977679 0.549574834061787 0.625286840600893 0.625523321097717 0.329953496810049 0.442904513329268 0.405080053489655 0.216229060664773 0.159878528676927 0.44760570814833 0.639630518620834 0.0488905648235232 0.471699545858428 0.11766381864436 0.800911843543872 0.984570427332073 0.841346716973931 0.344303921796381 0.678764041513205 0.2012027814053 13.0098406542676
"17" 0.570245674578473 0.119208365911618 0.0752805715892464 0.808863736689091 0.613329252228141 0.0416491692885756 0.132508216192946 0.593397781485692 0.518082545371726 0.112653134856373 0.836348221637309 0.599139661062509 0.853145583998412 0.632369949715212 0.43157221400179 0.87770344899036 0.625369850313291 0.149017252959311 0.851053217193112 0.813510159263387 0.581040933029726 0.250866358168423 0.404160883743316 0.760091342497617 0.234810898313299 0.917675004340708 0.884332956280559 0.0959952431730926 0.864450691267848 0.477176254615188 0.294510676991194 0.260357699589804 0.0506233561318368 0.974909308366477 0.73152869916521 0.759429974481463 0.948329747188836 0.40281622344628 0.126641109352931 0.532845544395968 0.0034960072953254 0.626007263548672 0.29195660748519 0.419960725586861 0.0617840678896755 0.39179874677211 0.199827041942626 0.68718287628144 0.90480205998756 0.430993233108893 16.726825165524
"18" 0.879387580323964 0.831157319713384 0.354312660172582 0.742393830791116 0.893718647072092 0.653026959393173 0.577182355802506 0.711193048860878 0.159803969785571 0.321533417562023 0.0555969981942326 0.174267118563876 0.73401129595004 0.506131767528132 0.139153592055663 0.550978103419766 0.00838621100410819 0.180700236931443 0.0195873631164432 0.316643846221268 0.611068233381957 0.862784810131416 0.184256471693516 0.873459364520386 0.458890641573817 0.628508880035952 0.179696838837117 0.297507655574009 0.664081449387595 0.97670646966435 0.844332896871492 0.831151317339391 0.34490477386862 0.034107175655663 0.187682701041922 0.456329661188647 0.412026736652479 0.854196720058098 0.208729495992884 0.460170497652143 0.924628576962277 0.241287305252627 0.854996522190049 0.711766687454656 0.995641520014033 0.616815065266564 0.364515565801412 0.491067313356325 0.714471389073879 0.546974219381809 21.6806211985011
"19" 0.89969804068096 0.0369070712476969 0.0505951582454145 0.435329062398523 0.160272340290248 0.643646248383448 0.906303385738283 0.00860971235670149 0.100845002336428 0.739809904713184 0.983654146082699 0.503881709417328 0.0167497452348471 0.747283059172332 0.482648748671636 0.130034015746787 0.301065971609205 0.745438023470342 0.707347047980875 0.135334244230762 0.938850197941065 0.257846425985917 0.816326905507594 0.38540540728718 0.90001906757243 0.894562879344448 0.664676434127614 0.432806508848444 0.44713182724081 0.341118980199099 0.738426856463775 0.894336557714269 0.436737334355712 0.625695710768923 0.050623748684302 0.961061393842101 0.724040983011946 0.460558405378833 0.317131727701053 0.431501409504563 0.463822078658268 0.175363229820505 0.641106991097331 0.346094656269997 0.408518998883665 0.469717093277723 0.754746441263705 0.817627165233716 0.943691618274897 0.536529382457957 11.1993208169481
"20" 0.00438571814447641 0.0221381934825331 0.810986495343968 0.693401566240937 0.910044547636062 0.186386480927467 0.751790139591321 0.665576966013759 0.713686576113105 0.447544107679278 0.79283321974799 0.456039794255048 0.361745263449848 0.635161208221689 0.657217718893662 0.359778573503718 0.741685329703614 0.126003301469609 0.203775261761621 0.064995936350897 0.444021933013573 0.448430265299976 0.405023026280105 0.122846819926053 0.425899310270324 0.363692009821534 0.118635588558391 0.967738599749282 0.608624590095133 0.020933480001986 0.123779142508283 0.981394270202145 0.0425814157351851 0.493004716467112 0.203868354670703 0.527374850120395 0.0482026394456625 0.685197660466656 0.228453065734357 0.028008351335302 0.481169081293046 0.63704116945155 0.366328521398827 0.554148837691173 0.695313310483471 0.385060186265036 0.244405906647444 0.220312885707244 0.554771626368165 0.774654212174937 13.6546425392246
"21" 0.0299534783698618 0.709418634884059 0.31555985705927 0.758051175624132 0.321330430451781 0.723843830404803 0.597211836837232 0.67219066224061 0.481940149562433 0.875557324150577 0.239802329568192 0.998652322450653 0.427428049733862 0.632116723107174 0.699343605898321 0.0833646273240447 0.215396493906155 0.210501774447039 0.856602089712396 0.51281453971751 0.0306645960081369 0.56338151358068 0.477783460402861 0.69275861652568 0.103206177940592 0.514337934553623 0.142206797143444 0.509279509307817 0.887739061610773 0.57850202661939 0.970165404258296 0.87267213431187 0.779875402804464 0.290520871989429 0.83801463060081 0.272578661795706 0.0473131623584777 0.158220662735403 0.264414688572288 0.014983078930527 0.415074437391013 0.922375555150211 0.778095382498577 0.210906520253047 0.758802427677438 0.492566816043109 0.251731857191771 0.0746422400698066 0.723343967227265 0.138889004010707 10.5828677513913
"22" 0.330880859633908 0.0834814317058772 0.517443460412323 0.879206960089505 0.74735577008687 0.0431967081967741 0.919393435120583 0.44692658004351 0.786085103172809 0.581702729221433 0.419141937280074 0.925301499664783 0.194493914488703 0.266551281092688 0.129720372613519 0.48181180935353 0.872994664125144 0.456641008844599 0.450269289547578 0.446601192466915 0.787981090135872 0.869621220510453 0.585148800397292 0.247969130985439 0.45912751997821 0.693871167255566 0.885327753378078 0.685962922871113 0.521665309090167 0.499968407908455 0.883604937931523 0.925344951217994 0.0191365708597004 0.270702270558104 0.424724461045116 0.0229229433462024 0.532311738235876 0.270175933139399 0.891108753159642 0.483750229002908 0.994036116404459 0.530951014021412 0.163097935728729 0.982104712864384 0.411615633638576 0.276474989252165 0.851407138397917 0.0644539047498256 0.342041419818997 0.809137438889593 12.8807330116962
"23" 0.312677163630724 0.361787945497781 0.762815430993214 0.951059438753873 0.666829360416159 0.00980987888760865 0.731496838387102 0.754115685354918 0.121038051322103 0.988927743397653 0.197641744278371 0.143554154783487 0.609081902774051 0.974566762102768 0.316157769644633 0.420460373163223 0.267848027171567 0.650030572898686 0.682694330811501 0.967964793322608 0.584135823417455 0.758764926111326 0.153218421153724 0.27029467583634 0.776103179669008 0.910154581768438 0.0810585054568946 0.559808796504512 0.122299200156704 0.0968582923524082 0.819137828191742 0.694798354059458 0.959784982260317 0.798481934703887 0.206872003152966 0.584932044381276 0.0274449067655951 0.492860730737448 0.567379846936092 0.47572569642216 0.911583414534107 0.271981144323945 0.461511288536713 0.487871128832921 0.767129560466856 0.36922948481515 0.0234216833487153 0.476108332630247 0.90494158770889 0.0426011784002185 18.6052455296182
"24" 0.687021325109527 0.945657044881955 0.915193340973929 0.573004553560168 0.883421546779573 0.238858707714826 0.109991673380136 0.956034373492002 0.0500535606406629 0.531610472826287 0.64383726939559 0.551497764885426 0.167002925882116 0.0219729931559414 0.357951930956915 0.860827971016988 0.559415365336463 0.259352063527331 0.397524424828589 0.486646700650454 0.668054565787315 0.634320913115516 0.0553621943108737 0.963578639086336 0.510813374305144 0.0181397295091301 0.565435322234407 0.0832819442730397 0.527893834514543 0.00381948938593268 0.750329574337229 0.337846096837893 0.59697629394941 0.788107037078589 0.342947939177975 0.273327284725383 0.76852394035086 0.0795111306942999 0.853443233761936 0.833230568328872 0.574427790706977 0.428530120523646 0.867039995733649 0.00270276912488043 0.381679578218609 0.412236185511574 0.549271055264398 0.895776070887223 0.949852282879874 0.616823464166373 23.1587981687148
"25" 0.00380492792464793 0.948652524966747 0.279656007653102 0.438087742077187 0.462010889314115 0.161090295994654 0.152078642975539 0.214894506847486 0.399666451150551 0.860195711953565 0.621059565339237 0.31496893404983 0.830378076992929 0.732400067616254 0.896476230351254 0.919515272602439 0.893624022137374 0.286816922947764 0.878952174447477 0.130253084003925 0.0464633272495121 0.819199163932353 0.581339886179194 0.338588612619787 0.209063479676843 0.0834072006400675 0.480365653522313 0.661746338941157 0.0635200019460171 0.395670830039307 0.0371219560038298 0.791505658067763 0.863147719064727 0.360427720937878 0.786549108568579 0.414212914416566 0.391207800945267 0.913492665858939 0.491434253985062 0.104680300690234 0.653543344466016 0.467637626221403 0.932567797601223 0.494904268998653 0.360821895999834 0.327746498631313 0.308667408768088 0.838004081975669 0.367720504757017 0.973498345119879 8.34470009680862
"26" 0.13423471734859 0.0289037441834807 0.367933685425669 0.166865726001561 0.164345808094367 0.568776356987655 0.0133855985477567 0.912347897421569 0.885564831085503 0.0714420722797513 0.75133070256561 0.79148193472065 0.671740683494136 0.165152240777388 0.205317015293986 0.87857333291322 0.266470508417115 0.735268871067092 0.550231817411259 0.420599871547893 0.553498690249398 0.165073824580759 0.347565590636805 0.626519455108792 0.604670522036031 0.853174593066797 0.00966314622201025 0.896450776839629 0.116734092123806 0.198257769690827 0.129964838735759 0.507059253985062 0.843174400739372 0.44677624758333 0.925062843831256 0.506677523721009 0.678294431883842 0.0276009212248027 0.414272685302421 0.850347775500268 0.455194360110909 0.450655645458028 0.414539390476421 0.69853946310468 0.594684467185289 0.460898806806654 0.175819492666051 0.116183268139139 0.641093339305371 0.165464830817655 4.71607720875732
"27" 0.918616336071864 0.128739561419934 0.317108026938513 0.402520342264324 0.748652638634667 0.289462017826736 0.933494415832683 0.698773741256446 0.719682830851525 0.384213845711201 0.587245620554313 0.392365433042869 0.561102575156838 0.889398982748389 0.56732530798763 0.400874296203256 0.376608606893569 0.623764642048627 0.0214282076340169 0.441718953195959 0.38568963855505 0.703149320092052 0.17409892543219 0.0114830022212118 0.0101826067548245 0.971035114256665 0.879606985254213 0.620193803217262 0.269286621827632 0.200761970598251 0.662124254507944 0.259742816211656 0.480918107088655 0.220889125019312 0.714840195607394 0.801772753475234 0.502150280633941 0.761955941328779 0.39837910560891 0.105949636548758 0.688089278992265 0.511157524539158 0.219910494051874 0.401702427770942 0.607872215565294 0.745404462562874 0.821665148017928 0.806324722478166 0.212627021130174 0.829425567295402 11.7041742721676
"28" 0.686413838760927 0.417596783023328 0.634519377490506 0.37869766028598 0.384971825871617 0.517019848804921 0.810609518317506 0.713344795629382 0.959899385459721 0.240102815907449 0.428658997407183 0.475061563076451 0.83834009966813 0.84646239480935 0.383601112524047 0.866236902074888 0.905681432457641 0.945057926466689 0.338919289642945 0.338738916441798 0.788046068511903 0.384643665282056 0.120127253234386 0.207457028562203 0.400683895451948 0.0348828893620521 0.992237616330385 0.489531307481229 0.892774815671146 0.490628279745579 0.0497587763238698 0.114503775257617 0.872473235242069 0.20450537209399 0.200430307770148 0.914416194194928 0.71156644099392 0.881370595889166 0.830772649031132 0.856232354650274 0.333863655338064 0.691423635929823 0.537254759809002 0.445805776398629 0.535184582695365 0.60794941149652 0.143328885314986 0.59702723682858 0.752986820647493 0.161246102303267 13.9703850558361
"29" 0.77910637576133 0.344541746657342 0.668905218597502 0.552828695159405 0.57637959625572 0.161891507450491 0.190302411327139 0.411902108229697 0.332988301990554 0.422411493491381 0.150158667005599 0.160082678310573 0.538044181652367 0.10091284615919 0.302953710779548 0.308148777810857 0.541115397587419 0.709211124340072 0.988270410802215 0.399944417411461 0.714403751306236 0.953825807198882 0.212781185284257 0.317257582210004 0.732697103405371 0.0999263266567141 0.704754382371902 0.706523753004149 0.37535256636329 0.353200828889385 0.469358566449955 0.0915844507981092 0.184051387710497 0.866959926439449 0.81421443563886 0.198200169252232 0.0277338295709342 0.424861662555486 0.724983083549887 0.987309438874945 0.502029543044046 0.653232117649168 0.438910908531398 0.393058499787003 0.648159701144323 0.696672143414617 0.263074304210022 0.339015322970226 0.641586991492659 0.0660263709723949 15.6287522594472
"30" 0.673042494803667 0.622774715069681 0.829519399208948 0.0980913669336587 0.199160330928862 0.853882442228496 0.204317793250084 0.937465437455103 0.490485853748396 0.87590243620798 0.282507582567632 0.983305065194145 0.702709620352834 0.717168238479644 0.894001354463398 0.0861415539402515 0.641202671919018 0.392956058727577 0.791729300050065 0.968469614163041 0.204274511896074 0.403768895426765 0.423250406747684 0.116745614213869 0.643851026427001 0.0247140857391059 0.361038969131187 0.0688229154329747 0.926917352015153 0.991633605677634 0.816519438754767 0.221682105679065 0.865486914291978 0.697121450910345 0.682728638639674 0.0529877671506256 0.477687718812376 0.57286689709872 0.156318209599704 0.143416068749502 0.520682514179498 0.458512426586822 0.0339702125638723 0.845406605862081 0.163123725214973 0.525153878843412 0.140121230622754 0.444869705243036 0.60178898088634 0.634785280330107 12.5823644851795
"31" 0.873407293809578 0.534684414044023 0.203737739939243 0.251669123303145 0.702569040469825 0.915864129783586 0.511812606593594 0.467500743223354 0.770053247455508 0.824326387606561 0.644297866383567 0.501377595821396 0.657749388134107 0.0328891417011619 0.425931699573994 0.0340740971732885 0.043777588987723 0.367301295511425 0.560153095051646 0.956274593481794 0.201795428292826 0.956223299959674 0.0407602780032903 0.000343472464010119 0.422622855752707 0.229999865638092 0.939827201189473 0.649085021112114 0.226014346349984 0.431216953322291 0.822594647761434 0.4748886290472 0.93795500556007 0.0995817941147834 0.708191604120657 0.869288737885654 0.284450825769454 0.741346456808969 0.358921081060544 0.649842012673616 0.890390795422718 0.552888195263222 0.570889117894694 0.306848239386454 0.318781270179898 0.178811408113688 0.639810082968324 0.414563410216942 0.830950712086633 0.839000812964514 19.0890365291842
"32" 0.7827664304059 0.849219854455441 0.827473544282839 0.665304052876309 0.0707953406963497 0.736283515114337 0.89905005088076 0.477460810681805 0.0930439869407564 0.43477519066073 0.281917373184115 0.125482372939587 0.740761275868863 0.66171068768017 0.058314556023106 0.965849934378639 0.667950240895152 0.999080289620906 0.330492615699768 0.445105547783896 0.927391784498468 0.82352918991819 0.847990304231644 0.527646167669445 0.307145758299157 0.22977268579416 0.563095104182139 0.868288547033444 0.204718449851498 0.968593439087272 0.566198860760778 0.123202119022608 0.0695288006681949 0.483683940954506 0.0284062023274601 0.699168660445139 0.30607896996662 0.37323128269054 0.870871934806928 0.510857940884307 0.470721560763195 0.662332456326112 0.197016437305138 0.791518948506564 0.559649585979059 0.0595964037347585 0.0803188793361187 0.499455406330526 0.681028664344922 0.818635676987469 19.5404041921516
"33" 0.652494880603626 0.719716108171269 0.639829717343673 0.519480053335428 0.502499867463484 0.537560133496299 0.784898061538115 0.781374245416373 0.109989599557593 0.529353724326938 0.591246308060363 0.091154100606218 0.296506846789271 0.418771247379482 0.685979587258771 0.283335491083562 0.114479169249535 0.70987967797555 0.82071375567466 0.395720829023048 0.375700578792021 0.715308474842459 0.139828985091299 0.809977336321026 0.585651812609285 0.186889871954918 0.822543655987829 0.958722040057182 0.18433789908886 0.919898822437972 0.132831497816369 0.40711247571744 0.265922099351883 0.788107362110168 0.828972309827805 0.350300950696692 0.298973348923028 0.0673107339534909 0.0858136357273906 0.171400457620621 0.830990865360945 0.0355814034119248 0.574584534391761 0.188318061875179 0.761342623736709 0.802441780921072 0.0378497468773276 0.684876527404413 0.295491896336898 0.291368345730007 19.9521926514794
