"" "" "" "" "" "" "" "" "" "" "y"
"23" 0.902642353670672 0.766329948091879 0.321746907196939 0.414347424637526 0.75988901196979 0.903967918362468 0.910177063662559 0.548879792448133 0.396388927707449 0.0110934360418469 18.4296581035285
"24" 0.253797065699473 0.0968612944707274 0.582326936768368 0.0101712229661644 0.039695909479633 0.701814879896119 0.0329712047241628 0.510724522871897 0.152283743256703 0.230813289992511 1.43466746299214
"25" 0.406097129452974 0.748016487574205 0.0709323794580996 0.0524083885829896 0.631179952295497 0.57769950828515 0.596324425190687 0.310565027175471 0.113112227525562 0.697714437264949 15.1206173011705
"26" 0.0142486135009676 0.875217987690121 0.570644013117999 0.730370381381363 0.170349805383012 0.565839251037687 0.15090500889346 0.682977760676295 0.286152201937512 0.903948790160939 6.97736055732537
"27" 0.11044779419899 0.00766859552823007 0.56067725061439 0.0733949469868094 0.707256585825235 0.367175505962223 0.577648263191804 0.748439820716158 0.581009721849114 0.0889520738273859 5.8611766842544
"28" 0.501537791918963 0.934916985454038 0.434170939493924 0.0703566265292466 0.264722274616361 0.55692170956172 0.454476653132588 0.952518456615508 0.14162838482298 0.662700216518715 12.7576307878383
"29" 0.371526648057625 0.406965658068657 0.96194878523238 0.637171967187896 0.0803224456030875 0.897090169833973 0.493808774044737 0.362614567857236 0.4944173397962 0.641757260542363 15.5737113568579
"30" 0.805915554286912 0.788763389689848 0.711271684383973 0.41330587095581 0.713207269553095 0.272230607224628 0.526207120390609 0.346293529728428 0.360284397145733 0.933884687488899 18.9014183339157
"31" 0.00792284356430173 0.976127624511719 0.258469532011077 0.430717830779031 0.750814122147858 0.826333165401593 0.383012889884412 0.454230330651626 0.407026430824772 0.905703466618434 10.7694408728911
"32" 0.836512059206143 0.33340254588984 0.92567753768526 0.0802463705185801 0.170225525507703 0.675995662575588 0.928897896083072 0.668704696698114 0.281181986443698 0.0282599737402052 12.4983647919714
"33" 0.37683917931281 0.787214820971712 0.420811663148925 0.277116678655148 0.214822159614414 0.899366909172386 0.433417851105332 0.529091747943312 0.425313429441303 0.326966211665422 10.7728456961857
"34" 0.385248533217236 0.0893609160557389 0.816300745587796 0.794071018928662 0.136855290038511 0.296659813495353 0.244762477930635 0.00282118795439601 0.463501589838415 0.866350872209296 12.6685991764947
"35" 0.951530575519428 0.0436999020166695 0.754665047628805 0.0910974657163024 0.320704787038267 0.385464416816831 0.876257271505892 0.861873355694115 0.829269654583186 0.209497950971127 5.80741384962417
"36" 0.475674239452928 0.514933738159016 0.412143304478377 0.276682177558541 0.659653313225135 0.905349676962942 0.182659917743877 0.556885670172051 0.359094252577052 0.489857292966917 12.6758614780939
"37" 0.552093794336542 0.0480893275234848 0.514416832011193 0.136255458230153 0.458246603375301 0.781176410615444 0.0903237543534487 0.901919867144898 0.438799045747146 0.465626492165029 7.64503630004278
"38" 0.934716325020418 0.0891961276065558 0.542284718481824 0.6634760950692 0.221783839398995 0.542550917714834 0.23915986972861 0.950325969839469 0.00725971511565149 0.532063555205241 7.81972965943636
"39" 0.86343625606969 0.688325521536171 0.974024304188788 0.979130022460595 0.0496916156262159 0.616280185990036 0.861430489923805 0.90016832225956 0.968147910665721 0.943565017078072 24.0897430977888
"40" 0.259914484340698 0.0348385337274522 0.073637954890728 0.211811334360391 0.842967495322227 0.925736116012558 0.832555507542565 0.693946446059272 0.337498082546517 0.536258358042687 11.3918574215326
"41" 0.687699834583327 0.430910924449563 0.76950380532071 0.372026984347031 0.460355976829305 0.302508435444906 0.362912645563483 0.836223875638098 0.0284441991243511 0.54024756886065 16.9790446600533
"42" 0.447907246183604 0.759294051211327 0.872554909205064 0.118364716647193 0.044669063994661 0.363235213793814 0.187907135579735 0.463188710156828 0.356542730005458 0.638817836530507 13.9232593116853
"43" 0.21801627590321 0.831796954618767 0.989865584531799 0.780536147300154 0.330020109890029 0.960560950217769 0.768745967419818 0.629099685000256 0.640314553165808 0.559129370842129 19.7970819889105
"44" 0.68623681506142 0.382462516892701 0.965147644048557 0.0655782136600465 0.350482023321092 0.419576285406947 0.440788447391242 0.439100827323273 0.286633577663451 0.0611279506701976 14.8667166588254
"45" 0.959382025292143 0.615554818883538 0.636421318631619 0.783775092335418 0.236220998689532 0.564239503117278 0.476709238486364 0.969921130919829 0.982765204971656 0.29238359327428 19.5467349124651
"46" 0.259404480922967 0.344986650394276 0.0653892939444631 0.123852211982012 0.209322826238349 0.800476333126426 0.980656960047781 0.279548889491707 0.0823013337794691 0.483624843880534 8.81002540401302
"47" 0.468759991927072 0.532278774073347 0.128414754988626 0.777341672452167 0.289584968937561 0.478194958763197 0.0891814369242638 0.979468783829361 0.128030818421394 0.298862256575376 18.1659749828988
"48" 0.321339557645842 0.260009106947109 0.492784780450165 0.36134907277301 0.299830043222755 0.871663532685488 0.0973854917101562 0.682925201021135 0.263550981180742 0.533755369950086 8.92472705597188
"49" 0.164642814546824 0.572860622312874 0.663244860246778 0.615930010797456 0.893524003913626 0.701587424613535 0.635668759932742 0.90800611441955 0.212941627483815 0.444380736444145 13.7285475513421
"50" 0.714727725367993 0.905846678419039 0.189378713723272 0.917042729211971 0.762660629115999 0.128366638207808 0.19853898906149 0.669978885678574 0.946402829606086 0.792672285577282 23.5654256901399
"51" 0.52816575136967 0.566021878505126 0.177598393289372 0.105220099911094 0.10402936860919 0.651633564848453 0.261605151230469 0.413064608583227 0.345473791006953 0.0559837715700269 11.9751409515134
"52" 0.234714680118486 0.0564868177752942 0.115560325561091 0.715545793995261 0.758669548435137 0.799508373253047 0.318762333597988 0.931386237964034 0.405422623036429 0.365029011154547 14.3325818259298
"53" 0.0644316615071148 0.102113745408133 0.156952400226146 0.156366555485874 0.414733785670251 0.240165151190013 0.869576696539298 0.149158932967111 0.536541351582855 0.891417951555923 4.22186555386306
"54" 0.67576349619776 0.328341855900362 0.8574108495377 0.261575721204281 0.22103567654267 0.863995332969353 0.0520885842852294 0.0170216606929898 0.275828687706962 0.519239958608523 12.2691303411689
"55" 0.806145361857489 0.990600507240742 0.42486053169705 0.773791367653757 0.00671869982033968 0.47879485716112 0.203910853713751 0.57650084933266 0.405671408865601 0.368640997447073 14.4109170773023
"56" 0.115471235243604 0.714365339372307 0.878341671079397 0.594759070547298 0.0302505425643176 0.32974161580205 0.572258583270013 0.508741041412577 0.435509188333526 0.417562691029161 12.7550549408933
"57" 0.692014421336353 0.0789741838816553 0.824826563941315 0.0953767166938633 0.250101836863905 0.995425615925342 0.0369057455100119 0.289366538636386 0.322054158896208 0.0226960622239858 4.75221203930225
"58" 0.0217862285207957 0.614216449437663 0.978819616837427 0.158467933768407 0.220494979294017 0.759542214451358 0.018092263257131 0.276402591494843 0.00343568925745785 0.590488560032099 7.04223022787149
"59" 0.361376708606258 0.493233672808856 0.634543015854433 0.701090714894235 0.308080991730094 0.471064956625924 0.196549722459167 0.608338379301131 0.972969073802233 0.49303546291776 11.7817681543141
"60" 0.732280049938709 0.269097654847428 0.691523276036605 0.269182726275176 0.90889258380048 0.257584369974211 0.340977491578087 0.390518135624006 0.112912589916959 0.102907110704109 14.769209941588
"61" 0.312623041914776 0.293110862839967 0.792183339362964 0.296830063685775 0.93850277364254 0.383511227555573 0.283653292106465 0.290983642218634 0.548572195228189 0.404790387256071 12.2124957388316
"62" 0.447153053246439 0.475278300233185 0.0341706455219537 0.562665292294696 0.491904604947194 0.297953611938283 0.186334068421274 0.385935724014416 0.872297380352393 0.0524687760043889 19.4086262418706
"63" 0.825439068023115 0.964078546268865 0.819993681041524 0.345176512375474 0.168020266341045 0.768626284319907 0.204421713249758 0.82154262624681 0.862594560021535 0.0365673368796706 11.7609786837003
"64" 0.331795465201139 0.42363210208714 0.687636162620038 0.996363310841843 0.188894553110003 0.429740472929552 0.231853017117828 0.232980050612241 0.610543699702248 0.231096146861091 16.0997611073711
"65" 0.144025167217478 0.844097095774487 0.431776891928166 0.214889628114179 0.191555221565068 0.655966898193583 0.406101839616895 0.985718144569546 0.00147809600457549 0.979802730260417 7.90393855794485
"66" 0.30092075210996 0.953827351331711 0.243875786894932 0.590747197624296 0.503481938038021 0.242656880989671 0.867169511504471 0.615445851814002 0.324025955284014 0.046293978812173 17.3466630501522
"67" 0.162601796910167 0.28647352475673 0.00814770301803946 0.40899104741402 0.0811121538281441 0.295184599701315 0.275812620762736 0.832475731614977 0.870443280553445 0.131950644310564 11.6406766600335
"68" 0.839471578365192 0.54084939789027 0.421106143388897 0.539928927551955 0.794696550583467 0.929919361835346 0.752554503967986 0.236615931149572 0.506834458792582 0.928440445568413 20.0471141906317
"69" 0.664307477185503 0.581378317903727 0.786956907948479 0.809806877514347 0.571347230114043 0.139465735759586 0.340630786726251 0.770901343319565 0.905239950865507 0.0879400612320751 20.3789732362159
"70" 0.138867305591702 0.256286894436926 0.595592122757807 0.0106531432829797 0.968929607188329 0.482361179543659 0.960103333927691 0.0587735532317311 0.986314764944836 0.942585540469736 6.55912031295794
"71" 0.325881813885644 0.878083968302235 0.984963058726862 0.674989556195214 0.87576876883395 0.8017257086467 0.628540931269526 0.514899645932019 0.314687065547332 0.674114161171019 21.1734138524633
"72" 0.831430218880996 0.882302387617528 0.528043455909938 0.880181554006413 0.705853160005063 0.335298122605309 0.845313196536154 0.861012595007196 0.0128363075200468 0.00382873811759055 19.494781763941
"73" 0.822539104381576 0.987334684701636 0.523278417764232 0.408088765805587 0.115354677662253 0.547300927806646 0.122283626580611 0.985402142396197 0.411044480744749 0.849251258186996 9.68165326938585
"74" 0.149399920366704 0.101620901143178 0.786444804864004 0.894052134593949 0.160992347402498 0.0506137637421489 0.555707331513986 0.396762260701507 0.774080925853923 0.515590843511745 12.739318310913
"75" 0.421279689529911 0.618775002192706 0.0877224092837423 0.807851313846186 0.335154334548861 0.685184835223481 0.776425802847371 0.468283585039899 0.952318837866187 0.422349815256894 20.7514611767082
"76" 0.445182651514187 0.70473376987502 0.256111980648711 0.0522684226743877 0.988609185442328 0.526016568532214 0.259379373397678 0.420655518304557 0.726365774637088 0.859611756866798 14.3943286077091
"77" 0.883927375776693 0.148588430834934 0.35660412022844 0.951139469398186 0.914078942500055 0.3854014640674 0.498980368953198 0.915634844917804 0.51643915916793 0.589908806141466 18.3459517665936
"78" 0.414997326675802 0.890810591634363 0.24905545799993 0.498940351651981 0.535097180167213 0.21807816834189 0.58441674686037 0.482314377091825 0.733954830560833 0.0638678425457329 18.2821369932689
"79" 0.689892161870375 0.162670300109312 0.175018487730995 0.497459183679894 0.246893692528829 0.0492560362908989 0.484753041295335 0.942408323055133 0.850405663717538 0.135187422623858 10.7613508088017
"80" 0.71692087710835 0.121866469504312 0.572922080755234 0.201222010422498 0.922346818028018 0.338603851385415 0.608539856038988 0.124178858473897 0.818386216182262 0.411114768125117 8.76089507846399
"81" 0.0123791699297726 0.977556857280433 0.483393148286268 0.680997319286689 0.75348961702548 0.52754284045659 0.0208632645662874 0.563707939581946 0.721614006441087 0.830281275790185 9.72032672639737
"82" 0.0378294484689832 0.6271102654282 0.809948969166726 0.547304183710366 0.903507313458249 0.360099533572793 0.38279984309338 0.731236714404076 0.441471767378971 0.387132702860981 11.1215245980072
"83" 0.0908774142153561 0.0191994300112128 0.75051523395814 0.60957774030976 0.651548156049103 0.991589037002996 0.381619910942391 0.000570522155612707 0.437110368395224 0.622795259347185 10.1389498821654
"84" 0.398823967436329 0.829164144583046 0.347443797625601 0.308182996464893 0.02077916264534 0.04635811294429 0.0674072960391641 0.628355585271493 0.835935265058652 0.6052724448964 12.2511093192137
"85" 0.900214575929567 0.998877475271001 0.806874484289438 0.164061164716259 0.0958790276199579 0.0719018939416856 0.289226401364431 0.370726245688275 0.385110654402524 0.540227035991848 5.54924012198209
"86" 0.444902628427371 0.868095516227186 0.25176422810182 0.847399726277217 0.949586964212358 0.676367230480537 0.764742906205356 0.0857618749141693 0.674415432615206 0.584369491320103 24.290100838519
"87" 0.75515309209004 0.39691107487306 0.592963553965092 0.177070725010708 0.888176588574424 0.162359612528235 0.801584762288257 0.676196757005528 0.0778185459785163 0.772804728941992 13.8017616278795
"88" 0.711470239562914 0.936241782503203 0.156215733382851 0.586210725829005 0.45623399131 0.580373792676255 0.204031246481463 0.609157745726407 0.828976714517921 0.698219556594267 19.4871256358358
"89" 0.166756350314245 0.324772896012291 0.175159651553258 0.972556549590081 0.786743860924616 0.0907658538781106 0.917860072338954 0.0960991012398154 0.0162454729434103 0.841093179536983 17.6054857730187
"90" 0.869142389157787 0.972447561565787 0.226377300918102 0.534099313896149 0.201026756782085 0.65609916113317 0.102161068003625 0.39890470681712 0.112693230854347 0.977512172423303 12.1433520287192
"91" 0.0891845354344696 0.562598453834653 0.791963252006099 0.810916254529729 0.312703200615942 0.357506583211944 0.890884600812569 0.0983217679895461 0.491024512797594 0.231927045853809 11.002380032898
"92" 0.16301366337575 0.579329037806019 0.388376479735598 0.650906511116773 0.529761809390038 0.234025480225682 0.513431229395792 0.794567694189027 0.682987052714452 0.857306067366153 10.732928970852
"93" 0.849353688303381 0.824690353590995 0.911222032504156 0.77098110713996 0.182999437209219 0.916430335957557 0.132781761698425 0.817632554331794 0.606331759365276 0.684704520739615 17.5480036531402
"94" 0.628130341181532 0.198444477515295 0.1218470511958 0.0345583152957261 0.532405641162768 0.0305550002958626 0.337982318364084 0.405014413874596 0.897259657969698 0.300191494869068 11.0462959741912
"95" 0.208459950983524 0.618989635026082 0.987835156964138 0.558660281123593 0.348113585729152 0.439074041554704 0.213000355288386 0.0025872802361846 0.307492890860885 0.161221431568265 15.6697922334007
"96" 0.672860826831311 0.224564614938572 0.75528792059049 0.120087367016822 0.51024816185236 0.973690321203321 0.82870218413882 0.60858040349558 0.542465554783121 0.767234371043742 11.5626395085247
"97" 0.964205690892413 0.0252237301319838 0.310775833902881 0.686299628112465 0.792195686371997 0.399140807567164 0.464334379183128 0.592336924979463 0.735916769597679 0.987111633410677 10.8475258922636
"98" 0.88173885201104 0.756505124736577 0.0198653580155224 0.914125661132857 0.441210551187396 0.919769865693524 0.33625348075293 0.910157452803105 0.156152101000771 0.858097431482747 26.0941849666409
"99" 0.961764686973765 0.638156944653019 0.682283061323687 0.560349760344252 0.286292243981734 0.0987638756632805 0.144650358706713 0.393951011588797 0.682451540837064 0.676069807494059 18.1437949329232
"100" 0.464693185640499 0.0578689130488783 0.438736066687852 0.575576044851914 0.933560322737321 0.320667010033503 0.868071043165401 0.964200276881456 0.880779490340501 0.811714572599158 10.5849492628966
"101" 0.0728773572482169 0.673797813244164 0.883700705366209 0.51675015501678 0.0304510646965355 0.526019062381238 0.0543226287700236 0.255093980347738 0.366680132923648 0.485714763170108 10.5149221686088
"102" 0.874308753525838 0.691544770728797 0.0742437855806202 0.658048582263291 0.848985600750893 0.0733354249969125 0.613883084617555 0.140771795995533 0.0330144132021815 0.460572879295796 24.4968423480262
"103" 0.198872806271538 0.745228959713131 0.45366955595091 0.588396580191329 0.443182719638571 0.849741751793772 0.785630304832011 0.525254423962906 0.519780053058639 0.311910333810374 12.485695247309
"104" 0.53458975860849 0.124061870621517 0.888036270625889 0.0799245799425989 0.632075233384967 0.423058009007946 0.579446654533967 0.454066655598581 0.112714397488162 0.0205816389061511 10.5465772925909
"105" 0.105562190990895 0.15117178671062 0.700159241678193 0.156136253383011 0.779914357000962 0.988096073037013 0.527169481385499 0.521722374018282 0.902385278139263 0.412714944686741 6.48380227630924
"106" 0.383995017269626 0.177430625306442 0.304615611210465 0.985081367427483 0.280473912833259 0.478874128777534 0.410513413604349 0.0856974001508206 0.219971668673679 0.979999884497374 16.1685613252492
"107" 0.747705924557522 0.00886946776881814 0.584890802390873 0.991829797392711 0.123204056639224 0.905694005545229 0.730523158563301 0.597549495054409 0.62347650132142 0.135402775136754 9.69103463964625
"108" 0.695790997939184 0.633788643172011 0.870453770039603 0.2947561906185 0.893433186924085 0.0185059309005737 0.883600060595199 0.683515642071143 0.363139717373997 0.730675936909392 21.300386284454
"109" 0.0983917720150203 0.372750885086134 0.44652355927974 0.788712464505807 0.405973301967606 0.192143822088838 0.114475055364892 0.54935643542558 0.788599854335189 0.525304057169706 10.5998291572521
"110" 0.611531793372706 0.277720049023628 0.33737303968519 0.686831065220758 0.755108230514452 0.384307020576671 0.324147744104266 0.62022546841763 0.953639274695888 0.961599416332319 16.6129938381621
"111" 0.0209252538625151 0.172508500749245 0.566908608656377 0.400826663477346 0.110817262437195 0.307436424074695 0.366757013369352 0.296236180700362 0.686537295812741 0.720230341888964 4.6936159811253
"112" 0.649712249170989 0.203711141366512 0.415764981647953 0.396841136040166 0.338309313636273 0.528291253373027 0.253948567667976 0.284499722765759 0.0109916639048606 0.910616386216134 9.70795405643117
"113" 0.978378070285544 0.221870881738141 0.83266066480428 0.887413940625265 0.54649319103919 0.72822568169795 0.120749427936971 0.601982762338594 0.957786793354899 0.303850163239986 20.0349244052722
"114" 0.842504459200427 0.253431504592299 0.153707588091493 0.82207809551619 0.312132046790794 0.953556534368545 0.582967506255955 0.167672119801864 0.49810330895707 0.628667964134365 19.3136017874764
"115" 0.842785842018202 0.170097689377144 0.658649043180048 0.2652450397145 0.447294557001442 0.495994127122685 0.2034348747693 0.917387138586491 0.540793451713398 0.208237442653626 9.77670277999072
"116" 0.387452162569389 0.921676764031872 0.00102681899443269 0.181170874042436 0.404281071387231 0.132017247145995 0.579752318561077 0.990910422988236 0.059833055594936 0.850498702842742 19.1807109126931
"117" 0.79307110211812 0.345313458470628 0.320450928527862 0.956474067410454 0.486564260907471 0.608468755614012 0.590647940291092 0.747668364550918 0.161126879742369 0.0516226533800364 20.3365272958884
"118" 0.406196559080854 0.0851092091761529 0.950132880592719 0.837399842217565 0.439168035285547 0.991868579527363 0.977186663541943 0.492538609309122 0.757993698818609 0.763275923440233 15.8804855464339
"119" 0.253348905127496 0.377817805157974 0.0125525095500052 0.346652631880715 0.26686362712644 0.0947096680756658 0.207538184709847 0.932809803402051 0.322599776089191 0.715289933141321 12.461472225634
"120" 0.419303989037871 0.54334351955913 0.0790907654445618 0.842086441814899 0.651877836557105 0.895283457124606 0.242746019270271 0.617038996191695 0.618448045104742 0.767757193185389 21.3605232935082
"121" 0.495499532902613 0.787010926054791 0.213288370519876 0.0101301828399301 0.239049473078921 0.334860897623003 0.160246446263045 0.391704063396901 0.593928179237992 0.63072845665738 12.5569516110496
"122" 0.858245956944302 0.320313527714461 0.994843258988112 0.21454192395322 0.813315622741356 0.472178465919569 0.789168701507151 0.196377992630005 0.0481248337309808 0.816523539600894 19.7044952679197
"123" 0.732264853548259 0.838038518326357 0.49203958758153 0.913734979229048 0.808244503336027 0.177117969840765 0.0957476415205747 0.720078877871856 0.39381199865602 0.416317786788568 23.3628677212065
"124" 0.97442849050276 0.998470485210419 0.627634118078277 0.0486553451046348 0.589044747874141 0.351655028294772 0.456290248548612 0.934172073379159 0.311598118860275 0.937721627065912 5.6027433803777
"125" 0.100054909707978 0.213442992419004 0.00596133503131568 0.87123094429262 0.541866859653965 0.176559115527198 0.0757544871885329 0.692643887130544 0.432680421741679 0.290783272590488 18.7062879720783
"126" 0.832590837031603 0.437296491349116 0.285853998735547 0.65578800602816 0.0465476112440228 0.653045778162777 0.937549793161452 0.888580930186436 0.359491006471217 0.114016148028895 17.167048973973
"127" 0.450554177863523 0.378729996271431 0.986480417195708 0.219371878309175 0.425855690613389 0.236101077171043 0.194110536715016 0.22866586712189 0.746932842768729 0.601935896556824 14.3196539014205
"128" 0.85045913583599 0.965576708549634 0.757692324928939 0.00943714333698153 0.640639821300283 0.897164004389197 0.71457881340757 0.546568950172514 0.952456215396523 0.0253674585837871 11.5053032425332
"129" 0.569751543691382 0.641116502229124 0.0682749908883125 0.0792144953738898 0.000656347954645753 0.339147608028725 0.95579069154337 0.206999191548675 0.219007093459368 0.0845331076998264 13.5766986529972
"130" 0.961542513919994 0.806135333841667 0.810763978632167 0.767450851621106 0.866388360504061 0.92379611171782 0.741858070949093 0.537049781996757 0.826737035065889 0.333610649453476 19.4210098167383
"131" 0.954750733915716 0.919062188826501 0.122871407074854 0.0332878560293466 0.101045170566067 0.497738852631301 0.256030270131305 0.969277777243406 0.0274756415747106 0.0704086690675467 6.54460333899079
"132" 0.283779508899897 0.0586224480066448 0.409918360644951 0.774952064268291 0.0957397413440049 0.569841379532591 0.612532270140946 0.803233906626701 0.947684550657868 0.705079847713932 8.25839150029358
"133" 0.739606497809291 0.477642855606973 0.927543645258993 0.393959630047902 0.777240371098742 0.736779738916084 0.132818012498319 0.204046824015677 0.978273666463792 0.0741995039861649 19.0040881373979
"134" 0.0707425756845623 0.696882788324729 0.554208239307627 0.784817258594558 0.0295114114414901 0.214827520074323 0.18019323493354 0.400646861409768 0.813566470053047 0.325013779336587 11.0152829014329
"135" 0.900119546800852 0.0446715094149113 0.0142666143365204 0.0333322957158089 0.342071880353615 0.305312757613137 0.0799355178605765 0.829124875832349 0.668295187875628 0.358941920800135 7.4284031307632
"136" 0.13342057261616 0.756854316918179 0.967365281190723 0.366151578025892 0.786315873963758 0.863499861210585 0.271181135671213 0.441127017373219 0.297704186756164 0.388332616537809 16.2001071767487
"137" 0.555886077694595 0.591673724818975 0.770065532531589 0.207688439870253 0.113462525652722 0.195720054209232 0.440128399757668 0.395053243497387 0.85317975259386 0.785443371161819 15.0768153784111
"138" 0.600408032536507 0.510140463011339 0.0799524132162333 0.965912537649274 0.350252757081762 0.850945501588285 0.711458232719451 0.0308886922430247 0.846250320551917 0.60434823972173 22.7406787447887
"139" 0.132961038965732 0.452601766446605 0.365419848356396 0.564966007368639 0.330213881796226 0.946970957797021 0.346787970978767 0.13586610625498 0.377476619090885 0.762589753139764 9.91239259918778
"140" 0.509312337264419 0.0254819660913199 0.480426545254886 0.441115951864049 0.696676669642329 0.274561112048104 0.150468136416748 0.677184424130246 0.867635844741017 0.235860442742705 7.7345239804693
"141" 0.36704990756698 0.961843609344214 0.675760691985488 0.803868116578087 0.353614302352071 0.839856049511582 0.599506254540756 0.0624880669638515 0.537293540546671 0.285984676796943 22.2968987222525
"142" 0.00330454739741981 0.987627439666539 0.786447250749916 0.165633277501911 0.40617906791158 0.143855765694752 0.890618327539414 0.99753821385093 0.577537083765492 0.317556669004261 4.35188303360956
"143" 0.0479798603337258 0.634359558112919 0.810058057308197 0.20611856225878 0.308029898675159 0.757050371263176 0.388700943207368 0.113849017070606 0.0156519564334303 0.921906708274037 7.65728032862232
"144" 0.882048450177535 0.425541346892715 0.078677503624931 0.348586677573621 0.959202934522182 0.446126565570012 0.0981341134756804 0.625332500552759 0.911262489156798 0.450436822371557 21.9447117482674
"145" 0.823517040116712 0.266625905176625 0.168914441019297 0.450814907671884 0.690268852747977 0.955431776354089 0.807211842387915 0.025586555711925 0.639825749909505 0.125947901280597 17.4468615933157
"146" 0.413030900992453 0.0805694879963994 0.0367327940184623 0.103176732780412 0.885739511344582 0.635325060458854 0.118084280984476 0.0687424391508102 0.554048931924626 0.143986092181876 11.821022245304
"147" 0.921733218012378 0.330141563434154 0.240142308874056 0.600618461845443 0.935855139512569 0.164100986905396 0.764265555189922 0.188337299507111 0.680059362435713 0.311070655006915 20.8178324572452
"148" 0.477402933407575 0.894050102913752 0.912195181939751 0.100577907869592 0.744079901603982 0.406969435280189 0.126254325965419 0.800191444111988 0.939961823867634 0.975288923131302 18.469369251353
"149" 0.474994423566386 0.306675198487937 0.00136347976513207 0.957186109153554 0.838446156820282 0.979760026792064 0.854531788034365 0.83482421701774 0.182285688119009 0.231763273710385 22.2622240513748
"150" 0.657836067024618 0.40242384118028 0.227300448110327 0.580974439391866 0.799356783507392 0.146939058788121 0.536768707213923 0.724687710637227 0.444765886291862 0.0382028366439044 19.1364415048498
